iso1	iso2	iso1.mean.ratio	iso2.mean.ratio	before.interval	after.interval	x.value	y.value	before.prob	after.prob	before.diff	after.diff	before.pval	after.pval	before.t.points	after.t.points	prob	diff	cor	gene
ENST00000587888.5	ENST00000592083.5	0.0678473041364129	0.096379394284345	[1,3.3289]	(3.3289,4]	3.32888737129825	4.08823548359578	0.777777777777778	1.0	-3.86159475318751	5.68299856860956	0.038921315662677	0.041408635949777	3	1	0.777777777777778	9.54459332179707	-0.75837489500002	2067
ENST00000593064.5	ENST00000586164.1	0.0559599065614235	0.031906057998162	[1,1.7491]	(1.7491,4]	1.74914264726679	1.01396626081238	1.0	0.777777777777778	-1.47112138477091	1.60234243602636	0.0457876191865445	0.0498316530252215	1	3	0.777777777777778	3.07346382079728	-0.428258822372078	6929
ENST00000262965.12	ENST00000593064.5	0.110875019891012	0.0559599065614235	[1,3.276]	(3.276,4]	3.27595907946318	2.87526054988421	0.777777777777778	1.0	3.41360040998565	-2.62490345154023	0.0127128658001646	0.0401944069429196	3	1	0.777777777777778	6.03850386152588	-0.910946083899769	6929
ENST00000577247.5	ENST00000577245.1	0.108942246884543	0.070866197366457	[1,1.4023]	(1.4023,4]	1.40234716616954	2.53074417190434	1.0	0.777777777777778	-1.95292974871595	2.03628294594751	0.0436407789568945	0.0095167657766952	1	3	0.777777777777778	3.98921269466346	-0.255438292799891	9772
ENST00000582455.5	ENST00000577245.1	0.115191719985766	0.070866197366457	[1,1.4115]	(1.4115,4]	1.41154895620743	2.49484466300619	1.0	0.777777777777778	-1.85607602152985	2.23137056251184	0.0274248944394463	0.0096473045420734	1	3	0.777777777777778	4.08744658404169	-0.32823967352832	9772
ENST00000582744.5	ENST00000582170.1	0.0822213863633637	0.0586995025201086	[1,3.6424]	(3.6424,4]	3.64239833575932	1.78442874767129	0.777777777777778	1.0	1.37305288200299	-1.12392352253465	0.0115606440999235	0.0220840811807169	3	1	0.777777777777778	2.49697640453764	-0.0806819018564878	30833
ENST00000621829.4	ENST00000269122.8	0.083883306559429	0.0629231060125917	[1,3.4543]	(3.4543,4]	3.4543080243011	10.9688200817198	0.777777777777778	1.0	8.93209268209788	-13.6166270803481	0.0382242506765098	0.0165115823255144	3	1	0.777777777777778	22.548719762446	-0.954911480796471	1213
ENST00000362042.8	ENST00000585291.5	0.0635727323910508	0.050842113181873	[1,3.3916]	(3.3916,4]	3.39164570968299	5.41522000676438	0.777777777777778	1.0	3.44722680013033	-5.45748092326933	0.0278096248490602	0.0281044583361014	3	1	0.777777777777778	8.90470772339966	-0.575772939502378	4779
ENST00000591096.5	ENST00000450475.5	0.0982499738875663	0.0605682427955791	[1,3.3832]	(3.3832,4]	3.38316145848693	3.02001379068325	0.777777777777778	1.0	2.88113208314292	-2.95404597333019	0.0140650728998959	0.0409727237103728	3	1	0.777777777777778	5.83517805647311	-0.438376918825663	80755
ENST00000582084.1	ENST00000590153.1	0.215608012791125	0.245923240606362	[1,3.3835]	(3.3835,4]	3.38347196979771	3.21968119303194	0.777777777777778	1.0	-1.92117587959558	3.90084234951565	0.0284440276603385	0.0184518004604378	3	1	0.777777777777778	5.82201822911123	-0.783855935530694	85464
ENST00000338034.9	ENST00000426905.7	0.0470371004687637	0.0619520025231872	[1,3.4131]	(3.4131,4]	3.41305493296378	3.49751288044535	0.777777777777778	1.0	-2.01158371078278	1.7153207121581	0.044449940770744	0.0044044907307238	3	1	0.777777777777778	3.72690442294088	-0.615608253444053	60528
ENST00000318059.8	ENST00000571178.1	0.327262450873866	0.139702695861152	[1,3.6308]	(3.6308,4]	3.63076338013464	8.50661636140581	0.777777777777778	1.0	12.3859726539101	-8.43358237977298	0.0045183097941212	0.0015714059966186	3	1	0.777777777777778	20.8195550336831	-0.86394401478591	51025
ENST00000326266.13	ENST00000574549.5	0.353656273984427	0.285140552923827	[1,3.4924]	(3.4924,4]	3.49236580717192	5.08107316785095	0.777777777777778	1.0	2.82498125673931	-3.94293313437228	0.0144524006672857	0.0447841898063077	3	1	0.777777777777778	6.76791439111158	-0.687734973021429	79228
ENST00000382745.9	ENST00000569851.6	0.272272151190611	0.210865757294151	[1,3.4425]	(3.4425,4]	3.44253845391398	3.15521256594475	0.777777777777778	1.0	1.51054294408733	-1.59858568968546	0.033297754062643	0.0487590669852903	3	1	0.777777777777778	3.10912863377279	-0.673051066331783	1186
ENST00000558853.5	ENST00000559704.1	0.0846326349035508	0.122723537754925	[1,1.4497]	(1.4497,4]	1.44973257531985	1.88605897813685	1.0	0.777777777777778	1.80033432658452	-1.46691667851678	0.01815523813342	0.0231648925639602	1	3	0.777777777777778	3.2672510051013	-0.253440404626869	4122
ENST00000677316.1	ENST00000676850.1	0.0474323956095627	0.0336848165364269	[1,3.1082]	(3.1082,4]	3.10817100045631	0.653716500036282	0.777777777777778	1.0	-0.374597122390537	2.13073490938605	0.0447259957101612	0.0382054080410092	3	1	0.777777777777778	2.50533203177659	-0.638507678021621	n
ENST00000251076.9	ENST00000543779.6	0.0772508503430803	0.0554283037281196	[1,3.5001]	(3.5001,4]	3.50005730079714	0.912510785612282	0.777777777777778	1.0	0.841861021415385	-1.52180072378829	0.0252805706356789	0.0458196898468245	3	1	0.777777777777778	2.36366174520367	-0.736787284940374	n
ENST00000558777.5	ENST00000560905.1	0.128251495667166	0.0242207727258735	[1,1.1674]	(1.1674,4]	1.16739463393961	0.691246095781869	1.0	0.777777777777778	-0.450640889081904	2.65398438725562	0.0314686715336786	0.0461688258110251	1	3	0.777777777777778	3.10462527633752	-0.494502887534928	55177
ENST00000392920.8	ENST00000557153.5	0.343317264222702	0.286412239228691	[1,3.4608]	(3.4608,4]	3.46076276453469	4.20809052215835	0.777777777777778	1.0	2.06944967826766	-3.13669770920907	0.0316933619199419	0.0035664332862998	3	1	0.777777777777778	5.20614738747673	-0.8240315885317	51466
ENST00000556226.5	ENST00000555176.5	0.0158206990782492	0.0151638707492072	[1,3.2243]	(3.2243,4]	3.22425584699466	17.8640563007056	0.777777777777778	1.0	8.98723726339336	-24.4412629659242	0.040267130078722	0.0266514590859461	3	1	0.777777777777778	33.4285002293176	-0.118044781195667	3183
ENST00000557442.5	ENST00000555176.5	0.0228858401039376	0.0151638707492072	[1,3.4995]	(3.4995,4]	3.49954214078864	24.0852000766849	0.777777777777778	1.0	16.1787904504738	-18.9048409796178	0.0128253853704452	0.0173961343223199	3	1	0.777777777777778	35.0836314300916	-0.244461826528975	3183
ENST00000555309.5	ENST00000555176.5	0.0177172686514785	0.0151638707492072	[1,3.1179]	(3.1179,4]	3.11792464126485	15.4610971500643	0.777777777777778	1.0	10.2198309962903	-20.8613334758313	0.0335366584901552	0.0368345009565591	3	1	0.777777777777778	31.0811644721216	-0.157336576749107	3183
ENST00000539599.5	ENST00000340074.9	0.077376014981401	0.115994785983084	[1,3.3857]	(3.3857,4]	3.38568103983895	1.40887927752188	0.777777777777778	1.0	-1.58108103419516	1.70500513122441	0.0253476624831277	0.0494386627510699	3	1	0.777777777777778	3.28608616541958	-0.395903316896116	89910
ENST00000550595.2	ENST00000680316.1	0.0316366360459179	0.104082796843952	[1,1.1714]	(1.1714,4]	1.17136135874401	20.0230156934521	1.0	0.777777777777778	9.03969472890258	-65.0199274026226	0.0368246484583519	0.0198689955680801	1	3	0.777777777777778	74.0596221315251	-0.517849555417836	7184
ENST00000257904.11	ENST00000312990.10	0.0746304006628255	0.0908992673024113	[1,3.5095]	(3.5095,4]	3.50954918216246	27.5081797741462	0.777777777777778	1.0	-15.136781900748	23.3632914271561	0.0234030871152388	0.0281950092662201	3	1	0.777777777777778	38.5000733279041	-0.963219139886211	1019
ENST00000548804.5	ENST00000551835.5	0.136823390205986	0.0572435160919177	[1,1.4314]	(1.4314,4]	1.43138215175814	1.08391248199332	1.0	0.777777777777778	-1.4333384239621	2.13115954658213	0.0001520416365912	0.0106030853776767	1	3	0.777777777777778	3.56449797054424	-0.645482219967348	196403
ENST00000420353.7	ENST00000591397.1	0.43019842493377	0.492101306484638	[1,3.1355]	(3.1355,4]	3.13548972906604	7.3925587711068	0.777777777777778	1.0	-1.81670957380585	1.22537462862162	0.0053028531132361	0.0394152406102905	3	1	0.777777777777778	3.04208420242747	-0.36692469435816	11016
ENST00000533000.5	ENST00000301935.10	0.179883747057174	0.264627258405882	[1,3.5132]	(3.5132,4]	3.51319161197938	20.5999135390376	0.777777777777778	1.0	-14.0465914709635	10.7030257170282	0.0143742098315044	0.0282711289772112	3	1	0.777777777777778	24.7496171879917	-0.730567369003819	51035
ENST00000371994.8	ENST00000536010.1	0.334472943281696	0.294818632163969	[1,3.3502]	(3.3502,4]	3.3502310097961	4.28101266946613	0.777777777777778	1.0	2.43380645445679	-5.18002454106165	0.0310277252466922	0.0174550088228266	3	1	0.777777777777778	7.61383099551845	-0.338722403450645	9562
ENST00000444643.8	ENST00000463786.2	0.250472279513903	0.27296056055933	[1,3.3643]	(3.3643,4]	3.36432844580862	3.20864521933401	0.777777777777778	1.0	-1.31486451311147	2.79771112591999	0.0256073932359575	0.0144935597407337	3	1	0.777777777777778	4.11257563903145	-0.745430111622948	54788
ENST00000625521.2	ENST00000626262.2	0.146370538632802	0.140087231587485	[1,3.1775]	(3.1775,4]	3.17748509153711	2.78994610612408	0.777777777777778	1.0	1.44090784909804	-3.8007583315766	0.0360035301636963	0.0080719721333464	3	1	0.777777777777778	5.24166618067464	-0.689967512392196	51271
ENST00000614147.1	ENST00000530629.5	0.213370540512139	0.175118347416665	[1,3.5386]	(3.5386,4]	3.53860455426112	3.76393518392745	0.777777777777778	1.0	1.58968496478843	-1.92371557324847	0.016296483279406	0.0015298171016024	3	1	0.777777777777778	3.5134005380369	-0.350640154921088	9166
ENST00000518001.1	ENST00000518192.5	0.20350330325122	0.233341563851541	[1,3.7685]	(3.7685,4]	3.76848612336434	19.1722111952297	0.777777777777778	1.0	-4.02392186451175	2.44385369137653	0.0405632495158263	0.0314651331446057	3	1	0.777777777777778	6.46777555588828	-0.115652742482971	23484
ENST00000310300.11	ENST00000619071.4	0.537808920025575	0.460420589397348	[1,3.5151]	(3.5151,4]	3.51513984859511	4.12429278595261	0.777777777777778	1.0	1.42632157890994	-1.56417523911361	0.034262366220189	0.0203000777847765	3	1	0.777777777777778	2.99049681802355	-0.700535981745844	4034
ENST00000671923.1	ENST00000615563.4	0.156238120928954	0.130598102662773	[1,3.0916]	(3.0916,4]	3.0916056793638	2.87913161898037	0.777777777777778	1.0	1.33951379375762	-1.78939855251533	0.0181563058817457	0.0431865961099659	3	1	0.777777777777778	3.12891234627295	-0.622704972671343	4646
ENST00000376266.9	ENST00000512418.5	0.171488091165896	0.147347574066927	[1,3.3967]	(3.3967,4]	3.39669324040726	1.6068360600673	0.777777777777778	1.0	1.13125817056382	-2.32045747940815	0.0204848811354793	0.0146925546138971	3	1	0.777777777777778	3.45171564997197	-0.515696486581421	54535
ENST00000657001.1	ENST00000515768.6	0.0332359820723821	0.0546945338299509	[1,3.3118]	(3.3118,4]	3.31179690203244	2.19723463546903	0.777777777777778	1.0	-2.67669046517569	2.70822987157023	0.0201362543502632	0.0212891084909363	3	1	0.777777777777778	5.38492033674592	-0.63875299897085	1452
ENST00000261798.10	ENST00000515768.6	0.0241424174700176	0.0546945338299509	[1,3.5229]	(3.5229,4]	3.52292955345625	1.61628859261816	0.777777777777778	1.0	-3.11035216098024	1.75395979319302	0.0453080905248089	0.0325594654775643	3	1	0.777777777777778	4.86431195417326	-0.685136575600563	1452
ENST00000510866.5	ENST00000542866.2	0.071454168037566	0.111923475444437	[1,1.2954]	(1.2954,4]	1.29536615854796	2.32483048054762	1.0	0.777777777777778	1.47686880353032	-1.89793556894627	0.0114776184301685	0.0199016854924534	1	3	0.777777777777778	3.37480437247659	-0.375297604011185	51780
ENST00000672337.1	ENST00000672328.1	0.0614260136210738	0.0556936176305979	[1,3.3336]	(3.3336,4]	3.33363299145049	3.24561687950499	0.777777777777778	1.0	0.922649787209604	-1.56254408817486	0.0296960561221102	0.0171243787808819	3	1	0.777777777777778	2.48519387538446	-0.197254950467828	9255
ENST00000413967.5	ENST00000350481.9	0.0341944944860972	0.0476578642678483	[1,3.4458]	(3.4458,4]	3.44579325461804	8.2456188894737	0.777777777777778	1.0	-8.92621492922477	16.7888379250133	0.0060154293133558	0.0109925697899638	3	1	0.777777777777778	25.7150528542381	-0.843423943783878	1981
ENST00000392537.6	ENST00000676453.1	0.0965210757282686	0.0713019161514805	[1,3.3383]	(3.3383,4]	3.33831191789056	11.5220080521923	0.777777777777778	1.0	14.8352519700629	-25.7931648208298	0.044360381521983	0.0088940634490638	3	1	0.777777777777778	40.6284167908927	-0.719774314220626	1981
ENST00000394198.7	ENST00000514314.5	0.12719153536867	0.105471067315925	[1,1.5716]	(1.5716,4]	1.57163175381898	3.04164531600658	1.0	0.777777777777778	-1.13339205344612	1.09370222562191	0.0329239835260635	0.0260740101421504	1	3	0.777777777777778	2.22709427906802	-0.572198480822131	84864
ENST00000434031.6	ENST00000644185.1	0.259641610384024	0.273727743475743	[1,3.5046]	(3.5046,4]	3.50459975846187	838.867115604834	0.777777777777778	1.0	-233.232878680159	521.913095234495	0.034458033103467	0.0281535136859627	3	1	0.777777777777778	755.145973914654	-0.565636684789729	6138
ENST00000409618.5	ENST00000439812.5	0.0937111479729864	0.0727323791840523	[1,3.3903]	(3.3903,4]	3.39033174743282	2.90684115480852	0.777777777777778	1.0	2.9090468896904	-5.85441462250349	0.0016545940881425	0.0161325640197228	3	1	0.777777777777778	8.76346151219389	-0.784715934861313	79065
ENST00000676600.1	ENST00000676795.1	0.170547795319161	0.0620841181914994	[1,3.7377]	(3.7377,4]	3.73772336311026	9.87326044087035	0.777777777777778	1.0	17.5687396935053	-10.5243573041715	0.00714446964906	0.0286229441179425	3	1	0.777777777777778	28.0930969976768	-0.461001353441908	4720
ENST00000676600.1	ENST00000677063.1	0.170547795319161	0.0699260079859725	[1,3.7739]	(3.7739,4]	3.77389216790443	8.75405910997864	0.777777777777778	1.0	15.5033695583058	-7.37798225824046	0.0106596090469635	0.049001871712826	3	1	0.777777777777778	22.8813518165463	-0.251673554104086	4720
ENST00000651853.1	ENST00000651833.1	0.227404893952578	0.254774094050569	[1,3.2048]	(3.2048,4]	3.20481023103963	6.05465881002519	0.777777777777778	1.0	-1.65618355244977	2.43018449045514	0.0267337442331042	0.049739981607809	3	1	0.777777777777778	4.08636804290491	-0.0450266944588172	6016
ENST00000350210.6	ENST00000361361.7	0.260964375379111	0.290158109023077	[1,3.446]	(3.446,4]	3.4460012050932	5.16990461097797	0.777777777777778	1.0	-1.37469168914995	1.85317840288927	0.0176215142020244	0.0256080173530616	3	1	0.777777777777778	3.22787009203922	-0.385301123100155	10712
ENST00000472505.6	ENST00000236067.8	0.0934674421940259	0.149573436155867	[1,3.1924]	(3.1924,4]	3.19244787670376	15.5016049694774	0.777777777777778	1.0	-17.2824789207628	22.7331749618336	0.0092715918104481	0.0294735641024032	3	1	0.777777777777778	40.0156538825963	-0.903369845615013	533
ENST00000429572.5	ENST00000534345.5	0.0561649350830662	0.0830395546602326	[1,1.8513]	(1.8513,4]	1.85129499773635	3.97944041624788	1.0	0.777777777777778	3.53605067253295	-3.56653465590054	0.0255861933259833	0.0480240074386105	1	3	0.777777777777778	7.10258532843349	-0.260206054326745	54973
ENST00000449299.5	ENST00000455911.5	0.130794500674926	0.135562114143874	[1,2.4974]	(2.4974,4]	2.4974132305846	1.95155727782331	0.833333333333333	0.833333333333333	1.9530638714151	-2.13035735157081	0.0371538597369304	0.0371684332113207	2	2	0.666666666666667	4.08342122298591	-0.344930336386091	22903
ENST00000424629.5	ENST00000435550.5	0.142867216017653	0.19778914131773	[1,3.4966]	(3.4966,4]	3.49656493970672	3.13133544371092	0.333333333333333	0.0	-1.59241670758548	1.31779564938587	0.0370396783160331	0.0273349605476597	3	1	0.666666666666667	2.91021235697135	-0.38163650452988	93134
ENST00000681322.1	ENST00000534396.5	0.0676254476431052	0.0893233970538755	[1,2.6243]	(2.6243,4]	2.62426570764769	3.41788969842935	0.166666666666667	0.166666666666667	1.85824631281851	-3.8203797010265	0.0312183992383235	0.0480826033348962	2	2	0.666666666666667	5.67862601384502	-0.165128397385147	5547
ENST00000398868.8	ENST00000538786.1	0.427697517949612	0.448805381482231	[1,2.4347]	(2.4347,4]	2.43469624665221	14.634389626389	0.833333333333333	0.833333333333333	-3.64244819915858	2.17452860189983	0.0218738538065437	0.0497123178356859	2	2	0.666666666666667	5.81697680105842	-0.170922390751005	25923
ENST00000459701.6	ENST00000460921.1	0.36155469034007	0.311000556454849	[1,2.2502]	(2.2502,4]	2.25017121317804	4.02543035567137	0.833333333333333	0.833333333333333	-0.871958635181328	2.07659568031408	0.0239827571194626	0.0315731061368926	2	2	0.666666666666667	2.9485543154954	-0.529049532111138	8309
ENST00000381525.8	ENST00000437573.5	0.166565818785673	0.163714909918966	[1,2.4803]	(2.4803,4]	2.48026284083317	2.06382529586534	0.833333333333333	0.833333333333333	-1.022562329232	1.0983690989959	0.0307672372704955	0.0249905420863213	2	2	0.666666666666667	2.1209314282279	-0.339003364752579	1876
ENST00000525790.5	ENST00000458431.6	0.190404318870645	0.192959388979917	[1,2.5328]	(2.5328,4]	2.53281950901044	2.39033625106651	0.833333333333333	0.833333333333333	-1.81844910995383	1.75176998185918	0.0177463997247577	0.0410323830378992	2	2	0.666666666666667	3.57021909181301	-0.489071396195665	11022
ENST00000262348.9	ENST00000370976.7	0.211164863919092	0.202126690808419	[1,2.3547]	(2.3547,3.7877]	2.35467178119656	1.87946250192047	0.333333333333333	0.0	0.772845615118113	-1.63404729407368	0.046754105845165	0.0186283463851702	2	1	0.666666666666667	2.4068929091918	-0.824639155525715	79971
ENST00000371933.8	ENST00000674435.1	0.293029467990606	0.308997750967903	[1,2.7817]	(2.7817,4]	2.7816724170682	8.06091194754913	0.166666666666667	0.166666666666667	1.91174932292079	-2.79190814429214	0.046733233583274	0.0308434931807916	2	2	0.666666666666667	4.70365746721292	-0.929927682809406	9813
ENST00000380995.5	ENST00000337137.9	0.139135109201648	0.118450549270968	(1.1717,3.4716]	(3.4716,4]	3.47161623211497	1.06801075995854	0.666666666666667	1.0	1.08664293495086	-1.31103611835442	0.0319655571094187	0.0010986415721387	2	1	0.666666666666667	2.39767905330528	-0.889847422563701	25771
ENST00000456869.5	ENST00000412898.5	0.0293994733150706	0.0077344655079645	[1,3.0317]	(3.0317,4]	3.03166084124368	0.226273243370731	0.666666666666667	1.0	-0.199751535268388	3.50221891852972	0.0474292005704111	0.0236778320423312	3	1	0.666666666666667	3.70197045379811	-0.360998428607989	n
ENST00000679827.1	ENST00000681956.1	0.207005842819651	0.201110773114906	[1,3.1511]	(3.1511,4]	3.15105448523627	10.2848744286808	0.666666666666667	1.0	-1.51100751922386	5.63990390056169	0.0373864078409946	0.0011992527356957	3	1	0.666666666666667	7.15091141978555	-0.296633202177723	23759
ENST00000278886.11	ENST00000422516.5	0.222121994587446	0.214894958672691	[1,3.2776]	(3.2776,4]	3.27757221197273	4.90220166021226	0.666666666666667	1.0	0.924031269692381	-2.15442846638018	0.0357689720689749	0.0038184914289024	3	1	0.666666666666667	3.07845973607256	-0.463113279832632	22981
ENST00000424901.5	ENST00000672890.1	0.031669056099856	0.0280561151847699	[1,3.3073]	(3.3073,4]	3.30726236791544	2.68794199088235	0.666666666666667	1.0	1.23917100720854	-2.54662751339954	0.0251275737169761	0.0368138878531911	3	1	0.666666666666667	3.78579852060808	-0.125542828157114	208
ENST00000582811.6	ENST00000581672.5	0.0678398596791005	0.174760429214423	[1,3.6934]	(3.6934,4]	3.69339547536326	0.763674810932925	0.666666666666667	1.0	-1.79586936221602	0.77470165002975	0.034972582516373	0.0136850293665178	3	1	0.666666666666667	2.57057101224577	-0.0238126926937515	n
ENST00000078429.9	ENST00000587636.1	0.48087856046281	0.488436498331069	[1,3.1271]	(3.1271,4]	3.12714935058242	12.6662537477603	0.666666666666667	1.0	1.81873482340336	-6.26503062146339	0.0493063787424823	0.0073095593772498	3	1	0.666666666666667	8.08376544486675	-0.601275921218796	2767
ENST00000457415.7	ENST00000577410.2	0.0104406778973617	0.0272624103455177	[1,3.6084]	(3.6084,4]	3.6083716840242	1.08628990730408	0.666666666666667	1.0	-2.0541669253562	0.999415171396853	0.0164201210603289	0.0339354096722046	3	1	0.666666666666667	3.05358209675305	-0.11219163444134	n
ENST00000435091.7	ENST00000572918.5	0.025817682727853	0.181529614366917	[1,2.8497]	(2.8497,3.3253]	2.84972478112217	0.537759870754298	0.666666666666667	1.0	-3.43704710927144	0.591468834283409	0.0328559737198892	0.0091390097773434	2	1	0.666666666666667	4.02851594355485	-0.228590360656024	n
ENST00000678445.1	ENST00000679014.1	0.0135896388045125	0.051329216796692	[1,3.633]	(3.633,4]	3.63302455180681	0.51573397678952	0.666666666666667	1.0	-1.5030097667331	0.506609082880699	0.0388042691173237	0.0477575382923178	3	1	0.666666666666667	2.0096188496138	-0.517077650633125	n
ENST00000620225.5	ENST00000618506.1	0.415647584187658	0.394568086956296	[1,2.6006]	(2.6006,4]	2.60057015336016	10.0195443323709	1.0	0.666666666666667	-3.0584688111089	4.12145013203287	0.0437925000380446	0.0488051656005592	2	2	0.666666666666667	7.17991894314177	-0.704795473240705	7703
ENST00000527494.5	ENST00000529151.5	0.0256035165946805	0.124729364463954	[1,3.8315]	(3.8315,4]	3.83152361463809	0.394428545748824	0.666666666666667	1.0	-1.64117656129608	0.420905769618525	0.0228159893506507	0.032987887220458	3	1	0.666666666666667	2.06208233091461	-0.383876331932219	n
ENST00000615563.4	ENST00000430435.1	0.130598102662773	0.127123142016937	[1,3.039]	(3.039,4]	3.03896974622815	2.8081196642066	0.666666666666667	1.0	-0.738608214472976	2.51793767327177	0.0402135718084166	0.0327718336125604	3	1	0.666666666666667	3.25654588774475	-0.604926007997302	4646
ENST00000676666.1	ENST00000677201.1	0.0044216463288995	0.0158082091071788	[1,1.3145]	(1.3145,4]	1.31448410106173	1.84563111877802	1.0	0.666666666666667	1.36224247083257	-6.08951285012626	0.0146120662134756	0.0211606963684959	1	3	0.666666666666667	7.45175532095883	-0.33511967234239	9908
ENST00000434848.5	ENST00000437379.2	0.045643848048167	0.10624400309015	[1,1.2313]	(1.2313,4]	1.23132063892869	0.995724343253969	1.0	0.666666666666667	0.904895418820366	-1.8421637021261	0.0219006486539957	0.0224110740225075	1	3	0.666666666666667	2.74705912094646	-0.0294984836891046	n
ENST00000424132.1	ENST00000448992.5	0.0719188016170404	0.0458946253729951	[1,2.3045]	(2.3045,4]	2.30446509240227	0.321523550653933	0.666666666666667	1.0	-0.777421847883853	1.28768067825423	0.0452749771975222	0.0363317762699931	2	2	0.666666666666667	2.06510252613809	-0.470459435410207	n
ENST00000673858.1	ENST00000673841.1	0.0149481743405159	0.0442364327803616	[1,1.1801]	(1.1801,4]	1.18010302643849	0.635614875598493	1.0	0.666666666666667	0.535153786708856	-1.51775523187791	0.0342982896832835	0.0417630627018812	1	3	0.666666666666667	2.05290901858677	-0.417794464243148	n
ENST00000530500.5	ENST00000577256.5	0.0357139949197307	0.0154047106789529	[1,1.635]	(1.635,4]	1.63495338784859	0.626157317050698	1.0	0.555555555555556	-0.890011482169583	1.36004410887745	0.0128612325086512	0.0366238399806973	1	3	0.555555555555556	2.25005559104703	-0.178400924353291	9776
ENST00000676927.1	ENST00000677719.1	0.0192346544726537	0.0014128029670589	[1,1.0673]	(1.0673,4]	1.06733842922703	0.473602104025402	1.0	0.555555555555556	-0.485905491605899	6.49995328757164	0.031249427408132	0.0278925731516075	1	3	0.555555555555556	6.98585877917754	-0.239711704256984	8729
ENST00000677439.1	ENST00000676927.1	0.0021987068614466	0.0192346544726537	[1,1.1033]	(1.1033,4]	1.10334149175768	0.726817487300588	1.0	0.555555555555556	0.745752495066203	-6.30707796492097	0.0378603519536973	0.0301231680985157	1	3	0.555555555555556	7.05283045998717	-0.004858913281492	n
ENST00000527974.5	ENST00000366584.9	0.0440087727256342	0.0364896637182662	[1,3.2888]	(3.2888,4]	3.28876546250476	1.35512654404228	0.444444444444444	0.0	1.45865207205374	-3.50946160644903	0.0443850661680931	0.0129641131476085	3	1	0.555555555555556	4.96811367850277	-0.419960962282554	3964
